county_fips,county_name,workforce_base,pop_total_base,mig_mean_pct,mig_std_pct,state_fips,estimate_type,acs_overlap_note,wf_end_p5,wf_end_p10,wf_end_p25,wf_end_p50,wf_end_p75,wf_end_p90,wf_end_p95,wf_end_mean,annual_retirements_end,annual_entries_end,pct_change_end,wf_mid_p50,pct_change_mid,forecast_end_year,forecast_start_year
149,Washita County,6069.0,10815.0,-0.748731973603878,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,5264.748704836554,5296.844805446978,5357.897890632704,5432.025361956823,5500.036772337336,5567.874979764061,5605.664538182861,5432.089725246797,110.7692385614348,118.58506283794985,-10.5,5741.28326341661,-5.4,2035,2026
139,Texas County,12258.0,20774.0,-1.436774712366407,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,10730.925227615324,10822.975523953894,10945.516619601018,11087.356948312747,11230.32784091365,11356.573319392914,11424.20737576036,11087.220758847177,176.3785033375406,275.44170294506245,-9.55,11637.676792527735,-5.06,2035,2026
111,Okmulgee County,21386.0,36899.0,-0.6002677293479144,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,18774.01832398723,18903.327512298834,19110.751324434175,19361.832548933013,19614.49144339756,19854.819254586273,19988.450991003512,19367.716630562303,353.8733952837432,394.69935543511,-9.46,20189.077135458625,-5.6,2035,2026
005,Atoka County,8604.0,14379.0,-0.3264398658521131,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,7630.299873784484,7676.9370950080365,7762.845522162068,7873.69781330642,7977.849950265265,8080.053015274447,8135.403850065602,7873.834601895078,146.09883055302507,138.39789823180863,-8.49,8219.695217173426,-4.47,2035,2026
059,Harper County,1799.0,3203.0,-0.268473999176744,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,1597.0810760205165,1608.1599320771825,1626.5624890811694,1647.7877626816135,1669.955979922462,1689.77622890279,1700.1421509271029,1648.167739459898,31.563176590196875,33.6402618128951,-8.41,1705.070649101981,-5.22,2035,2026
041,Delaware County,22508.0,41279.0,0.36958015288642815,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,19961.236868709377,20123.39785095136,20366.166378774346,20633.45433219162,20909.499142797624,21149.211147135742,21305.187363999095,20635.970107105648,458.791226870281,369.3016823709624,-8.33,21317.0616435391,-5.29,2035,2026
031,Comanche County,75984.0,121825.0,-0.731856412069787,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,67671.00174425416,68166.74741750953,68893.95971150084,69790.22856649636,70738.98543975361,71610.49299710293,72080.96946927728,69822.60514819468,1046.1212993952136,1348.2588673098421,-8.15,72339.55949764983,-4.8,2035,2026
071,Kay County,24355.0,43625.0,-0.7627712718644155,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,21713.348724090683,21865.48513262889,22116.244381493492,22381.99473948522,22688.02513338274,22951.061511741176,23154.136297388926,22402.921133674306,398.0950463452655,488.92518352922883,-8.1,23305.475650869077,-4.31,2035,2026
133,Seminole County,13455.0,23494.0,-0.4588325010756014,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,11971.361567559783,12051.577066985907,12205.902519887244,12368.68526200782,12530.604313039794,12683.15920933988,12779.766241586152,12370.04916748827,228.85651996211487,260.57680676771486,-8.07,12801.938197415195,-4.85,2035,2026
101,Muskogee County,38803.0,66444.0,-0.5820079455374774,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,34721.3463899494,34943.39539986688,35374.17808262146,35817.25698722378,36351.94586537648,36768.671503209946,37022.455839187285,35852.21172161567,623.6279761947995,733.5177220374355,-7.69,37119.06220473925,-4.34,2035,2026
