county_fips,county_name,workforce_base,pop_total_base,mig_mean_pct,mig_std_pct,state_fips,estimate_type,acs_overlap_note,wf_end_p5,wf_end_p10,wf_end_p25,wf_end_p50,wf_end_p75,wf_end_p90,wf_end_p95,wf_end_mean,annual_retirements_end,annual_entries_end,pct_change_end,wf_mid_p50,pct_change_mid,forecast_end_year,forecast_start_year
153,Ozark County,4583.0,8873.0,-1.7470310281442418,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,3199.1458259346286,3221.9426200385456,3263.1843102021408,3307.9896005054725,3351.3920132428375,3391.8270331413555,3414.869370703026,3307.4272858023737,80.38481444028471,73.65276696575356,-27.82,3767.1711941214844,-17.8,2035,2026
087,Holt County,2269.0,4240.0,-1.9683422901994767,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,1626.1049492550314,1637.1671116091848,1657.2229058407793,1678.8935477445764,1701.956930139736,1721.9624166261453,1734.87808032253,1679.4985073155628,39.253756360445784,38.392422974593536,-26.01,1918.6742177303468,-15.44,2035,2026
209,Stone County,16433.0,32048.0,-0.7212098435313454,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,12064.807737871985,12150.869850338822,12302.99812475188,12454.120976807673,12623.543460929799,12778.196993315074,12852.62552118104,12461.534910472123,317.2756073409694,235.79181291824293,-24.21,13848.303459835415,-15.73,2035,2026
015,Benton County,10343.0,20151.0,-0.5576911178953095,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,7762.495746998604,7808.303986680905,7905.81483133148,8007.6694166439065,8110.365223045128,8206.52870702253,8266.855388946591,8008.793392759731,216.21532319711332,154.07778202473057,-22.58,8887.057771145403,-14.08,2035,2026
005,Atchison County,2797.0,5187.0,-1.341940428236355,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,2147.443957607416,2160.33149711179,2184.0706347707705,2214.7480200017644,2243.4666583824082,2272.07667838264,2286.6926274376306,2214.7743672865413,49.596391411726664,50.2185753969234,-20.82,2437.4443708955932,-12.86,2035,2026
085,Hickory County,4320.0,8585.0,-0.26689523730143466,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,3314.2443998962376,3337.302363583525,3379.5072926124813,3424.8235043274126,3470.200267263673,3509.2492589162184,3532.58536250491,3424.586253581535,90.53402926478313,66.7529582367311,-20.72,3733.429958770334,-13.58,2035,2026
171,Putnam County,2431.0,4642.0,-1.5161865063678452,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,1868.6056797269353,1880.1831549994438,1902.7550979430118,1928.2755371721914,1953.383792424897,1974.9306056262633,1987.9543530687183,1928.0852957616557,39.73262387421043,47.569644794323516,-20.68,2099.2756997464503,-13.65,2035,2026
223,Wayne County,5999.0,10862.0,-0.832602702731278,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,4665.448779874835,4699.379146448265,4758.347023876909,4823.306309810478,4885.109084974513,4944.773203858963,4975.976306078412,4822.940666452566,115.92805784049125,92.5672435818728,-19.6,5298.838980844642,-11.67,2035,2026
093,Iron County,5360.0,9446.0,-1.1690709025024897,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,4173.146811099684,4210.258465922104,4262.003281952505,4318.962772983612,4377.862864857227,4429.462470834832,4459.723699388442,4319.590526757512,98.94794880001893,88.98876661676088,-19.42,4781.495313586789,-10.79,2035,2026
029,Camden County,23218.0,43667.0,-0.12701321140625746,0.5,29,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,18126.456774900722,18263.537705979605,18485.201460465178,18737.35755916206,19000.82906734971,19223.546884580606,19358.405766045125,18742.31014192482,482.29361459178403,335.0564696100608,-19.3,20355.165542060306,-12.33,2035,2026
